<table width="95%"  border="0" align="center" cellpadding="0" cellspacing="0">
  <tr>
    <td width="16" align="left" valign="top" class="head-tl"><img src="/~umweb/images/analog/headcap_tl.gif" width="16" height="13"></td>
    <td rowspan="3" align="right" valign="middle" class="head-icon"><img src="/~umweb/images/analog/log_icon.gif" width="93" height="68"></td>
    <td rowspan="2" align="center" valign="bottom" class="head-title"><img src="/~umweb/images/analog/logtitle.gif" width="420" height="49"></td>
    <td width="16" align="right" valign="top" class="head-tl"><img src="/~umweb/images/analog/headcap_tr.gif" width="16" height="13"></td>
  </tr>
  <tr>
    <td width="16" rowspan="2" align="left" valign="bottom" class="head-br"><img src="/~umweb/images/analog/headcap_bl.gif" width="16" height="13" align="absbottom"></td>
    <td width="16" rowspan="2" align="right" valign="bottom" class="head-br"><img src="/~umweb/images/analog/headcap_br.gif" width="16" height="13" align="absbottom"></td>
  </tr>
  <tr>
    <td align="center" valign="middle" class="head-text">
    Web Server Statistics for <a href="http://www-personal.umich.edu/~hnarayan/">"Harish Narayanan (hnarayan) - February 2006"</a><br>
    Report generated by <a href="http://www.analog.cx/">Analog 6.0</a> and <a href="http://www.reportmagic.org/">Report Magic 2.21</a></a>
    </td>
  </tr>
</table>

x	VE	analog 6.0
x	HN	Harish Narayanan (hnarayan) - February 2006
x	HU	http://www-personal.umich.edu/~hnarayan/
x	PS	2006	04	27	10	34
x	FR	2006	02	01	00	22
x	LR	2006	02	28	23	57
x	SR	15624
x	PR	8960
x	FL	204
x	RR	1040
x	NF	4285
x	NH	2045
x	CL	1495
x	UL	33946430
x	BT	669963550
W	RBbr	5433	120267351	17.951	34.773	2006	01	29
W	RBbr	2744	150548636	22.471	17.563	2006	02	05
W	RBbr	3037	176990706	26.418	19.438	2006	02	12
W	RBbr	3271	168935026	25.216	20.936	2006	02	19
W	RBbr	1139	53221831	7.944	7.290	2006	02	26
W	*BT	P	4632	2006	01	29
d	RBbr	1610	93846532	14.008	10.305	Sun
d	RBbr	1872	83647459	12.485	11.982	Mon
d	RBbr	2081	123202718	18.389	13.319	Tue
d	RBbr	1417	89732809	13.394	9.069	Wed
d	RBbr	1737	85675355	12.788	11.118	Thu
d	RBbr	3985	116964347	17.458	25.506	Fri
d	RBbr	2922	76894330	11.477	18.702	Sat
D	RBbr	243	14764721	2.204	1.555	2006	02	01
D	RBbr	461	21204847	3.165	2.951	2006	02	02
D	RBbr	2769	49407769	7.375	17.723	2006	02	03
D	RBbr	1960	34890014	5.208	12.545	2006	02	04
D	RBbr	281	19495012	2.910	1.799	2006	02	05
D	RBbr	401	20824582	3.108	2.567	2006	02	06
D	RBbr	614	30727170	4.586	3.930	2006	02	07
D	RBbr	424	22873975	3.414	2.714	2006	02	08
D	RBbr	424	22083783	3.296	2.714	2006	02	09
D	RBbr	364	20258735	3.024	2.330	2006	02	10
D	RBbr	236	14285379	2.132	1.510	2006	02	11
D	RBbr	551	30966374	4.622	3.527	2006	02	12
D	RBbr	650	29605150	4.419	4.160	2006	02	13
D	RBbr	301	28552189	4.262	1.927	2006	02	14
D	RBbr	304	16166816	2.413	1.946	2006	02	15
D	RBbr	354	25037618	3.737	2.266	2006	02	16
D	RBbr	526	29656030	4.427	3.367	2006	02	17
D	RBbr	351	17006529	2.538	2.247	2006	02	18
D	RBbr	499	25906767	3.867	3.194	2006	02	19
D	RBbr	531	23577990	3.519	3.399	2006	02	20
D	RBbr	596	37819644	5.645	3.815	2006	02	21
D	RBbr	446	35927297	5.363	2.855	2006	02	22
D	RBbr	498	17349107	2.590	3.187	2006	02	23
D	RBbr	326	17641813	2.633	2.087	2006	02	24
D	RBbr	375	10712408	1.599	2.400	2006	02	25
D	RBbr	279	17478379	2.609	1.786	2006	02	26
D	RBbr	290	9639737	1.439	1.856	2006	02	27
D	RBbr	570	26103715	3.896	3.648	2006	02	28
D	*BT	P	2560	2006	02	03
h	RBbr	666	27623421	4.123	4.263	00
h	RBbr	378	29760415	4.442	2.419	01
h	RBbr	627	31721466	4.735	4.013	02
h	RBbr	321	27081528	4.042	2.055	03
h	RBbr	422	19432247	2.900	2.701	04
h	RBbr	603	22414793	3.346	3.859	05
h	RBbr	585	24972866	3.727	3.744	06
h	RBbr	910	24816490	3.704	5.824	07
h	RBbr	409	22584562	3.371	2.618	08
h	RBbr	1106	27664938	4.129	7.079	09
h	RBbr	433	17414875	2.599	2.771	10
h	RBbr	925	26008121	3.882	5.920	11
h	RBbr	762	25576038	3.818	4.877	12
h	RBbr	546	32897777	4.910	3.495	13
h	RBbr	1103	51711462	7.719	7.060	14
h	RBbr	570	23081971	3.445	3.648	15
h	RBbr	1000	37563144	5.607	6.400	16
h	RBbr	643	36555643	5.456	4.115	17
h	RBbr	645	31391753	4.686	4.128	18
h	RBbr	643	24219443	3.615	4.115	19
h	RBbr	407	19428671	2.900	2.605	20
h	RBbr	806	30762451	4.592	5.159	21
h	RBbr	608	31509209	4.703	3.891	22
h	RBbr	506	23770266	3.548	3.239	23
o	*f	1R	r
o	lRBbr	1	6997	267586514	39.940	44.784	.net (Networks)
S	RBbr	78	4563340	0.681	0.499	sauron.engin.umich.edu
S	RBbr	77	530830	0.079	0.493	rn05-3504.d.resnet.cwu.edu
S	RBbr	77	1474721	0.220	0.493	67-137-220-186.dsl1.mnd.mn.frontiernet.net
S	RBbr	74	1459988	0.218	0.474	rc3156.ce.uiuc.edu
S	RBbr	66	1172855	0.175	0.422	v-adsl-fh-240-233.umnet.umich.edu
S	RBbr	64	4801945	0.717	0.410	axiom.ccad.uiowa.edu
S	RBbr	63	972359	0.145	0.403	www.kodima.com
S	RBbr	55	1404499	0.210	0.352	cenoli94.ulb.ac.be
S	RBbr	54	1227470	0.183	0.346	lgrt-76.dhcp.umass.edu
S	RBbr	53	2046845	0.306	0.339	aragon.bu.edu
S	RBbr	50	1058419	0.158	0.320	plmdc3.engin.umich.edu
S	RBbr	50	3822824	0.571	0.320	elena.ices.cmu.edu
S	RBbr	49	4270531	0.637	0.314	beh124.labs.pitt.edu
S	RBbr	48	1035010	0.154	0.307	mirror.ecc.engr.uky.edu
S	RBbr	47	1084918	0.162	0.301	206-126-61-138.nstci.net
S	RBbr	47	1038761	0.155	0.301	udhcp-wlan108.public.engin.umich.edu
S	RBbr	47	8152324	1.217	0.301	66-195-77-130.gen.twtelecom.net
S	RBbr	47	1026364	0.153	0.301	ny-bas00.csfb.com
S	RBbr	46	1006804	0.150	0.294	skinner.che.ncsu.edu
S	RBbr	46	3405796	0.508	0.294	crawl-66-249-66-98.googlebot.com
S	RBbr	46	968163	0.145	0.294	lan-202-144-61-68.maa.sify.net
S	RBbr	46	1084272	0.162	0.294	128.220.85.162
S	RBbr	45	2890378	0.431	0.288	riemann.mv.uni-kl.de
S	RBbr	45	1046587	0.156	0.288	c-68-53-62-81.hsd1.tn.comcast.net
S	RBbr	44	1029338	0.154	0.282	141.217.233.177
S	RBbr	44	1002992	0.150	0.282	ggbl2271u17.engin.umich.edu
S	RBbr	44	1042334	0.156	0.282	pcp09230432pcs.sanarb01.mi.comcast.net
S	RBbr	43	985088	0.147	0.275	c-24-16-111-82.hsd1.wa.comcast.net
S	RBbr	43	996239	0.149	0.275	hera5.engin.brown.edu
S	RBbr	43	1315871	0.196	0.275	212.234.89.253
S	RBbr	43	984164	0.147	0.275	cpe-65-27-89-27.mn.res.rr.com
S	RBbr	43	556676	0.083	0.275	dc3swp39.dc.umich.edu
S	RBbr	43	996239	0.149	0.275	lrcdhcp63.ae.utexas.edu
S	RBbr	42	972468	0.145	0.269	dhcp-7-109.caltech.edu
S	RBbr	42	984039	0.147	0.269	amrdec69.amrdec.army.mil
S	RBbr	42	935038	0.140	0.269	s01060012171e6cb9.gv.shawcable.net
S	RBbr	42	979746	0.146	0.269	emanra.engin.umich.edu
S	RBbr	42	980003	0.146	0.269	bgp996764bgs.nanarb01.mi.comcast.net
S	RBbr	42	1376201	0.205	0.269	c-68-84-186-66.hsd1.mi.comcast.net
S	RBbr	40	961633	0.144	0.256	cpe-70-94-35-145.wi.res.rr.com
S	RBbr	40	966023	0.144	0.256	141.212.53.67
S	RBbr	40	673506	0.101	0.256	crawler-gw-01.bos3.fastsearch.net
S	RBbr	39	951405	0.142	0.250	adsl-69-212-44-244.dsl.sfldmi.ameritech.net
S	RBbr	34	10286436	1.535	0.218	rn05-1698.d.resnet.cwu.edu
S	RBbr	31	327527	0.049	0.198	rn05-3908.d.resnet.cwu.edu
S	RBbr	31	142496	0.021	0.198	lj2271.inktomisearch.com
S	RBbr	31	978982	0.146	0.198	87.110.79.84
S	RBbr	30	1080496	0.161	0.192	pcp04145210pcs.nanarb01.mi.comcast.net
S	RBbr	30	5729634	0.855	0.192	udhcp-wlan166.public.engin.umich.edu
S	RBbr	30	586026	0.087	0.192	d-128-74-136.bootp.virginia.edu
S	RBbr	29	713957	0.107	0.186	66-215-66-234.dhcp.wsco.ca.charter.com
S	RBbr	28	327527	0.049	0.179	rn05-2853.d.resnet.cwu.edu
S	RBbr	28	838955	0.125	0.179	pcp05010462pcs.wbrmfd01.mi.comcast.net
S	RBbr	28	2602599	0.388	0.179	jyxo-crawler3.streaming.cesnet.cz
S	RBbr	28	441737	0.066	0.179	cpe-24-208-254-193.twmi.res.rr.com
S	RBbr	27	819969	0.122	0.173	186.198.8.67.cfl.res.rr.com
S	RBbr	27	7476342	1.116	0.173	c-67-168-138-45.hsd1.wa.comcast.net
S	RBbr	27	427864	0.064	0.173	ool-435463d9.dyn.optonline.net
S	RBbr	27	13045	0.002	0.173	lj2564.inktomisearch.com
S	RBbr	27	430880	0.064	0.173	59.92.34.201
S	RBbr	26	414986	0.062	0.166	adsl-67-38-254-225.dsl.bcvloh.ameritech.net
S	RBbr	26	435630	0.065	0.166	200-204-176-138.dsl.telesp.net.br
S	RBbr	26	503795	0.075	0.166	ti122110a081-3802.bb.online.no
S	RBbr	26	224215	0.033	0.166	bt-loaded-ppp15.bti.net.ph
S	RBbr	26	1468580	0.219	0.166	egspd42030.ask.com
S	RBbr	26	434218	0.065	0.166	84-107-146-193.dsl.quicknet.nl
S	RBbr	25	418699	0.062	0.160	ggbl2505p11.engin.umich.edu
S	RBbr	25	483995	0.072	0.160	v-adsl-fh-240-59.umnet.umich.edu
S	RBbr	25	418760	0.063	0.160	dhcp-67-207.ices.utexas.edu
S	RBbr	25	417828	0.062	0.160	68-119-173-231.dhcp.sffl.va.charter.com
S	RBbr	25	419069	0.063	0.160	d40a11b3.rev.stofanet.dk
S	RBbr	25	464313	0.069	0.160	localhost
S	RBbr	25	0	0.000	0.160	p54b2d7dc.dip.t-dialin.net
S	RBbr	24	798461	0.119	0.154	66-50-29-193.prtc.net
S	RBbr	24	798461	0.119	0.154	stl-proxy-04.boeing.com
S	RBbr	24	408123	0.061	0.154	aolclient-24-33-84-39.cinci.res.rr.com
S	RBbr	23	520769	0.078	0.147	pc-eiii-104.fsid.cvut.cz
S	RBbr	23	397197	0.059	0.147	168.11.96.2
S	RBbr	23	361540	0.054	0.147	cpe-24-28-73-106.austin.res.rr.com
S	RBbr	23	397197	0.059	0.147	206.27.244.136
S	RBbr	23	3312020	0.494	0.147	npi2a7b18.bangor.y-comm.com
S	RBbr	23	5257141	0.785	0.147	cf.lsse.kyutech.ac.jp
S	RBbr	22	609261	0.091	0.141	dslb-084-056-171-160.pools.arcor-ip.net
S	RBbr	22	622151	0.093	0.141	dsl-tn-187.103.246.61.touchtelindia.net
S	RBbr	22	365455	0.055	0.141	238.red-83-33-43.dynamicip.rima-tde.net
S	RBbr	22	609261	0.091	0.141	85-65-110-30.barak-online.net
S	RBbr	22	0	0.000	0.141	p54b2ca66.dip.t-dialin.net
S	RBbr	22	2149210	0.321	0.141	212.78.169.162
S	RBbr	21	214137	0.032	0.134	user-12ldjif.cable.mindspring.com
S	RBbr	21	490669	0.073	0.134	59.93.75.78
S	RBbr	21	721496	0.108	0.134	spider15.picsearch.com
S	RBbr	21	598087	0.089	0.134	rtp-isp-nat1.cisco.com
S	RBbr	20	211972	0.032	0.128	207-36-233-130.ptr.primarydns.com
S	RBbr	20	318360	0.048	0.128	162.70-86-20.reverse.theplanet.com
S	RBbr	20	218541	0.033	0.128	user-0c9305d.cable.mindspring.com
S	RBbr	20	635624	0.095	0.128	213.249.155.239
S	RBbr	20	1222356	0.182	0.128	204.193.158.10
S	RBbr	19	752413	0.112	0.122	spider3.picsearch.com
S	RBbr	19	223445	0.033	0.122	ool-457bf70d.dyn.optonline.net
S	RBbr	19	782481	0.117	0.122	rn06-0093.d.resnet.cwu.edu
S	RBbr	19	572304	0.085	0.122	adsl-69-154-184-65.dsl.hstntx.swbell.net
S	RBbr	19	279551	0.042	0.122	220.226.20.200
S	RBbr	19	577368	0.086	0.122	host117-211.pool870.interbusiness.it
S	RBbr	19	318787	0.048	0.122	crawl3.exabot.com
S	RBbr	19	803017	0.120	0.122	acbdf058.ipt.aol.com
S	RBbr	18	655054	0.098	0.115	c-67-170-42-227.hsd1.wa.comcast.net
S	RBbr	18	52034	0.008	0.115	lj2418.inktomisearch.com
S	RBbr	18	565980	0.084	0.115	dhcp131.cse.wustl.edu
S	RBbr	18	176487	0.026	0.115	p54ad351c.dip0.t-ipconnect.de
S	RBbr	18	568654	0.085	0.115	202.138.112.252
S	RBbr	18	254968	0.038	0.115	c-24-20-165-185.hsd1.or.comcast.net
S	RBbr	18	106620	0.016	0.115	lj2528.inktomisearch.com
S	RBbr	18	391696	0.058	0.115	221-134-6-2.sify.net
S	RBbr	18	567027	0.085	0.115	222.109.228.59
S	RBbr	18	568654	0.085	0.115	v-adsl-fh-247-53.umnet.umich.edu
S	RBbr	17	4599729	0.687	0.109	lj2450.inktomisearch.com
S	RBbr	17	561750	0.084	0.109	proxy3.iitm.ac.in
S	RBbr	17	888481	0.133	0.109	medussa.ciens.ula.ve
S	RBbr	17	2969670	0.443	0.109	209.237.238.224
S	RBbr	16	547222	0.082	0.102	c211-28-94-95.smelb1.vic.optusnet.com.au
S	RBbr	16	2292689	0.342	0.102	rn06-0400.d.resnet.cwu.edu
S	RBbr	16	549032	0.082	0.102	lapras-05.dynamic.rpi.edu
S	RBbr	16	548962	0.082	0.102	roompc6.statik.bauwesen.tu-muenchen.de
S	RBbr	16	9833	0.001	0.102	lj2163.inktomisearch.com
S	RBbr	16	551258	0.082	0.102	render3.usc.edu
S	RBbr	16	67715	0.010	0.102	mmcrc.search.scd.yahoo.com
S	RBbr	15	152764	0.023	0.096	bi-02pt1.bluebird.ibm.com
S	RBbr	15	540248	0.081	0.096	cae12.ce.washington.edu
S	RBbr	15	540291	0.081	0.096	thyme.ornl.gov
S	RBbr	15	540248	0.081	0.096	pcp04145244pcs.nanarb01.mi.comcast.net
S	RBbr	15	540248	0.081	0.096	e0.cache01.knox.tn.ena.net
S	RBbr	15	540248	0.081	0.096	fl-65-40-22-8.dyn.sprint-hsd.net
S	RBbr	15	540248	0.081	0.096	141.6.8.74
S	RBbr	15	540291	0.081	0.096	n155s209.ntc.blacksburg.shentel.net
S	RBbr	15	540248	0.081	0.096	natpool250.capecod.edu
S	RBbr	15	540248	0.081	0.096	ggbl2304p13.engin.umich.edu
S	RBbr	15	540248	0.081	0.096	argon.ing.unitn.it
S	RBbr	15	540291	0.081	0.096	pc7687.unile.it
S	RBbr	15	523387	0.078	0.096	210.213.106.210.pldt.net
S	RBbr	15	84069	0.013	0.096	202.47.64.234
S	RBbr	15	540248	0.081	0.096	cpe-66-108-46-58.nyc.res.rr.com
S	RBbr	15	540291	0.081	0.096	vasu.ccad.uiowa.edu
S	RBbr	15	5003	0.001	0.096	lj2001.inktomisearch.com
S	RBbr	15	146521	0.022	0.096	client207-140.dsl.intrex.net
S	RBbr	15	540248	0.081	0.096	192.12.81.213
S	RBbr	15	540248	0.081	0.096	spindle.cce.ad.ncsu.edu
S	RBbr	15	540248	0.081	0.096	mih21pc.eng.cam.ac.uk
S	RBbr	15	540248	0.081	0.096	lhowelllat510.bio.utk.edu
S	RBbr	15	540248	0.081	0.096	delhi-203.197.196-1.vsnl.net.in
S	RBbr	15	540248	0.081	0.096	cpe-066-057-081-212.nc.res.rr.com
S	RBbr	15	540248	0.081	0.096	220.247.223.174
S	RBbr	15	540248	0.081	0.096	agric13.lib.umanitoba.ca
S	RBbr	15	540248	0.081	0.096	69.62.173.233
S	RBbr	15	540248	0.081	0.096	65-64-227-211.ded.swbell.net
S	RBbr	15	540248	0.081	0.096	222.113.209.146
S	RBbr	15	540291	0.081	0.096	corporativos244230-62.etb.net.co
S	RBbr	15	540291	0.081	0.096	sastry6.engin.umich.edu
S	RBbr	15	540248	0.081	0.096	xa246-095.resnet.stonybrook.edu
S	RBbr	15	540248	0.081	0.096	eecs2331p11.engin.umich.edu
S	RBbr	15	540291	0.081	0.096	cse1695p33.engin.umich.edu
S	RBbr	15	272427	0.041	0.096	cpe-24-90-229-106.nyc.res.rr.com
S	RBbr	15	540248	0.081	0.096	ip-134-53-10-222.dhcp.muohio.edu
S	RBbr	15	540291	0.081	0.096	nathost.rmcs.cranfield.ac.uk
S	RBbr	15	540248	0.081	0.096	128.104.30.209
S	RBbr	15	540248	0.081	0.096	ec240-211-dhcp.colorado.edu
S	RBbr	15	540248	0.081	0.096	misra.me.jhu.edu
S	RBbr	15	540291	0.081	0.096	cpe0000395dff61-cm0000395dfe61.cpe.net.cable.rogers.com
S	RBbr	15	540248	0.081	0.096	128.220.85.145
S	RBbr	14	258932	0.039	0.090	spider2.picsearch.com
S	RBbr	14	90090	0.013	0.090	mufed1.search.scd.yahoo.com
S	RBbr	14	80831	0.012	0.090	64.74.87.5
